,HURR_STAT_TRANSFO_2016,HURR_STAT_TRANSFO_2012,SHIP,TRUTH,HWRF,OFCL,FSSE,GFSO,DSHP,Consensus_wo_HURR,Consensus_HURR_STAT_TRANSFO,HURR_STAT_GRU_2016,HURR_STAT_GRU_2012,Consensus_HURR_STAT_GRU,HURR_STAT_COMP_2016,HURR_STAT_COMP_2012,Consensus_HURR_STAT_COMP,HURR_STAT_2016,HURR_STAT_2012,Consensus_HURR_STAT,HURR_GRU_ONLY_2016,HURR_GRU_ONLY_2012,Consensus_HURR_GRU_ONLY,HURR_TRANSFO_ONLY_2016,HURR_TRANSFO_ONLY_2012,Consensus_HURR_TRANSFO_ONLY,HURR_STAT_TRANSFO_COMP_2016,HURR_STAT_TRANSFO_COMP_2012,Consensus_HURR_STAT_TRANSFO_COMP,CONSENSUS_HURR_4_XGB_ElasticNet_MAE,CONSENSUS_HURR_4_XGB_MLP_MSE
319,54.176823,57.989975,59.0,35.0,39.0,50.0,47.0,38.0,59.0,48.333332,49.794205,55.75194,55.411625,50.187984,59.13761,57.964188,51.0344,55.142147,54.6734,50.035538,56.91944,55.397152,50.47986,54.26662,53.27598,49.816654,55.22913,54.051987,50.05728,55.900463,55.453436368205665
320,45.45931,42.97752,44.0,30.0,41.0,45.0,39.0,35.0,44.0,41.333332,42.364826,41.148384,42.87102,41.287094,44.936264,45.071777,42.234066,45.553238,43.34573,42.38831,41.636414,43.176865,41.409103,44.61347,43.497173,42.153366,40.61435,40.689423,41.153587,42.17708,41.75906430804854
321,33.800125,33.740482,30.0,24.999998,34.0,30.0,31.0,27.0,30.0,31.666666,32.20003,35.39987,35.18613,32.599968,34.724495,35.938477,32.43112,34.058495,33.06153,32.264626,35.607742,35.329952,32.651936,39.967525,40.817947,33.741882,34.015762,34.7637,32.25394,34.16059,34.4707968757846
322,87.923035,78.025986,84.0,100.0,72.0,80.0,89.0,67.0,84.0,81.666664,83.23076,101.11096,96.19895,86.52774,84.559296,84.305016,82.389824,89.25151,83.62152,83.56288,99.849014,98.330215,86.21225,63.045895,57.081356,77.011475,88.48676,83.510284,83.37169,97.071915,96.43266589044437
323,98.31128,96.72926,83.0,90.0,59.0,90.0,83.0,66.0,83.0,75.0,80.82782,106.959076,111.571686,82.98977,103.94239,98.85655,82.235596,100.02365,95.69804,81.25591,106.86532,107.04123,82.96633,68.51908,67.285576,73.37977,93.21135,97.438644,79.55284,106.40322,105.37392841615542
324,103.85516,107.44655,101.0,85.0,65.0,105.0,91.0,74.0,101.0,85.666664,90.21379,114.533714,117.56371,92.88343,105.97212,106.52346,90.74303,101.294876,103.462616,89.573715,116.458755,117.7537,93.364685,67.93233,62.35058,81.23308,112.19149,107.33014,92.297874,113.76337,113.55117773927086
325,107.02591,106.25538,93.0,75.0,76.0,95.0,88.0,79.0,93.0,85.666664,91.00648,109.189804,113.30937,91.547455,106.52555,102.77144,90.881386,103.57883,102.70825,90.14471,113.59658,115.35215,92.64915,69.33685,62.529602,81.58421,103.0096,103.58464,90.002396,111.184586,110.19021721301374
326,94.966675,94.877266,90.0,70.0,69.0,90.0,80.0,69.0,90.0,79.666664,83.49167,98.85636,99.432724,84.46409,88.71846,89.389145,81.92961,85.724815,85.08888,81.181206,96.7218,98.324905,83.93045,69.52145,61.789536,77.13036,98.65664,95.93443,84.41416,99.95993,100.425668811691
327,75.228455,72.25877,72.0,60.0,56.0,75.0,63.0,61.0,72.0,63.666668,66.55711,66.6485,67.36228,64.412125,65.67798,71.27049,64.169495,62.18256,62.656036,63.29564,67.03466,65.88823,64.50867,66.56841,61.13971,64.392105,75.14123,72.91838,66.53531,71.4434,72.01735716576614
328,55.317493,60.996307,60.0,55.0,58.0,60.0,54.0,57.0,60.0,57.333332,56.829372,63.908543,65.48402,58.977135,57.93711,57.712795,57.484276,55.723797,51.944294,56.93095,62.81191,64.28602,58.702976,59.663002,59.970016,57.91575,60.15232,61.778633,58.03808,61.3982,61.58311770898098
329,49.540745,53.65884,57.0,50.0,56.0,50.0,51.0,57.0,57.0,54.666668,53.385185,52.317867,52.928486,54.079468,50.04541,49.06675,53.511353,45.641193,43.310173,52.410297,52.462616,52.078617,54.115654,55.04975,60.133324,54.762436,53.1077,54.62897,54.276924,52.08659,53.00563878156142
330,44.278275,44.05992,45.0,45.0,53.0,45.0,44.0,49.0,45.0,47.333332,46.56957,46.445747,50.192028,47.111435,48.62539,50.08054,47.65635,46.012512,44.939434,47.003128,47.195713,49.417587,47.298927,49.777966,48.527126,47.944492,42.304394,45.40917,46.0761,45.72969,45.9999513617225
331,33.72388,31.556864,40.0,40.0,43.0,40.0,38.0,45.0,40.0,40.333332,38.68097,35.849403,33.875122,39.21235,33.315994,32.217896,38.579,31.786541,29.625431,38.196636,36.29682,35.222607,39.324203,40.86995,41.15389,40.467487,33.537148,32.086258,38.634285,34.64489,34.059417167990816
332,31.927794,31.32781,33.0,35.0,38.0,35.0,35.0,38.0,33.0,35.333332,34.48195,34.29351,33.931957,35.07338,33.463737,31.861923,34.865936,31.900124,30.545607,34.47503,35.052948,33.999672,35.263237,39.63157,41.052277,36.40789,32.817818,33.293846,34.704453,32.88456,33.31915094550989
333,30.874737,30.016457,23.0,30.0,31.0,30.0,29.0,37.0,23.0,27.666666,28.468685,31.314672,31.088736,28.578669,31.152494,28.96776,28.538124,30.071642,28.504152,28.26791,32.904903,32.475952,28.976227,39.161407,40.982468,30.540352,32.362816,29.537596,28.840704,30.461565,30.80002472142706
334,26.763807,26.564617,20.0,30.0,29.0,25.0,28.0,25.0,20.0,25.666666,25.940952,27.203506,26.21217,26.050877,28.015408,26.871336,26.253853,25.670216,25.50388,25.667553,27.691492,26.686945,26.172873,35.555855,36.1818,28.138964,27.209326,25.917902,26.052332,26.419405,27.08669229728588
335,94.71121,92.88669,90.0,110.0,88.0,100.0,96.0,58.0,90.0,91.333336,92.1778,109.15206,103.29356,95.78802,93.84279,94.844154,91.96069,97.37622,91.83127,92.844055,101.16289,102.73329,93.790726,74.89733,70.01945,87.224335,95.228455,94.11535,92.30711,105.119095,104.61518800656802
336,108.26909,101.95396,98.0,125.0,98.0,105.0,109.0,71.0,98.0,101.666664,103.317276,110.28345,109.71544,103.82086,109.51465,111.69798,103.62866,108.41005,101.14066,103.35251,112.44124,110.031876,104.360306,73.34509,68.48329,94.58627,102.190125,104.563995,101.79753,111.94629,111.40994446458441
337,106.18062,107.08464,95.0,125.0,103.0,100.0,105.0,81.0,95.0,101.0,102.29515,108.28055,108.130325,102.82014,107.78386,109.64519,102.69597,104.35394,107.71507,101.838486,111.11923,111.476746,103.52981,70.85459,75.233185,93.463646,104.63538,110.63403,101.908844,110.3011,109.3259139338
338,107.28789,111.87241,109.0,120.0,107.0,120.0,110.0,69.0,109.0,108.666664,108.321976,108.13985,107.72902,108.53496,104.87873,107.22974,107.71968,105.468,103.60214,107.867004,117.42517,117.144775,110.85629,59.56807,60.050385,96.39201,110.92769,118.82645,109.23192,109.92041,109.10798836557109
339,109.339096,113.374794,116.0,115.0,113.0,130.0,112.0,79.0,116.0,113.666664,112.58478,109.51101,111.40633,112.627754,110.526505,112.78265,112.88162,107.32011,110.266914,112.080025,119.53346,120.07388,115.13336,56.80493,54.90428,99.45123,113.93007,118.90733,113.73251,112.28434,111.75321671824861
340,110.626724,115.84137,125.0,115.0,112.0,130.0,120.0,78.0,125.0,119.0,116.90668,118.38519,117.640976,118.8463,115.61797,120.07196,118.154495,113.10586,122.74185,117.52647,122.03293,122.36629,119.75823,64.9991,58.077602,105.49977,117.36717,123.541,118.5918,118.35243,117.82509078098838
341,108.39276,115.19796,123.0,115.0,113.0,130.0,114.0,81.0,123.0,116.666664,114.59819,121.449005,121.59038,117.86225,117.22496,115.69223,116.806244,117.31247,121.51677,116.82812,119.40489,125.618744,117.35123,57.602596,58.319942,101.90065,109.08123,113.91938,114.77031,118.859665,118.47732038748819
342,106.755844,113.1975,120.0,115.0,115.0,130.0,112.0,79.0,120.0,115.666664,113.438965,113.73623,115.453026,115.18406,108.68601,111.3186,113.9215,113.56305,113.76384,115.14076,110.10257,112.744484,114.27564,71.53495,69.86489,104.633736,108.38928,115.82448,113.84732,112.37935,112.06716735518211
343,103.438324,104.50304,110.0,115.0,106.0,125.0,108.0,76.0,110.0,108.0,106.85958,110.27931,107.83908,108.569824,100.82371,109.24158,106.205925,105.83854,101.40282,107.45963,106.883385,104.53018,107.72085,58.64972,54.926994,95.66243,107.15617,109.259964,107.78905,108.9446,107.90379516571542
344,106.4113,105.91889,116.0,110.0,101.0,120.0,109.0,79.0,116.0,108.666664,108.10283,115.32125,109.15135,110.330315,104.0092,110.07692,107.502304,108.089485,102.71163,108.52237,111.82414,106.517914,109.45604,55.66548,58.12883,95.41637,113.370285,109.3162,109.842575,113.58244,112.94597144550616
345,109.087654,111.02171,122.0,110.0,102.0,115.0,111.0,79.0,122.0,111.666664,111.02191,114.476074,109.97504,112.36902,109.749725,109.5128,111.18743,112.24426,110.29699,111.811066,109.70413,105.57404,111.17603,59.763668,53.852505,98.69092,118.4886,111.69357,113.37215,114.287964,113.86853584481136
346,110.44455,107.871025,114.0,105.0,103.0,110.0,100.0,73.0,114.0,105.666664,106.86114,113.33699,107.261505,107.58424,110.95351,107.23335,106.98837,110.977005,107.08676,106.99425,105.4691,104.40023,105.61728,56.882042,48.58635,93.47051,117.52092,113.51907,108.63023,114.57399,114.18968767389202
347,109.771286,105.08008,108.0,100.0,98.0,105.0,94.0,73.0,108.0,100.0,102.442825,113.76515,105.59832,103.441284,105.660164,104.2788,101.41504,108.25346,104.48456,102.06337,104.7169,104.32225,101.17923,56.952362,48.323826,89.23809,112.89894,109.244644,103.22473,114.20357,113.3929272031807
348,103.81464,98.2165,98.0,95.0,91.0,95.0,84.0,71.0,98.0,91.0,94.20366,100.42351,99.751076,93.35588,103.34922,97.47099,94.0873,101.50009,100.123436,93.62502,97.64382,96.438156,92.66096,61.701218,49.572594,83.67531,107.62987,98.97507,95.15747,103.96698,103.21298906124431
349,104.17146,99.28595,97.0,90.0,91.0,95.0,84.0,73.0,97.0,90.666664,94.04286,102.835625,102.73572,93.70891,101.08153,97.04259,93.270386,100.509094,99.2543,93.12727,98.045105,98.45911,92.51128,58.43619,55.730267,82.60905,110.4491,99.21716,95.612274,105.50261,104.4090444269851
350,96.59172,91.45947,98.0,90.0,91.0,90.0,87.0,65.0,98.0,92.0,93.147934,96.12709,91.74238,93.03177,89.44127,89.906136,91.36032,88.98035,91.472885,91.24509,90.30618,88.466805,91.576546,64.15355,53.746143,85.03839,92.04101,94.78621,92.010254,98.29126,97.9242945527083
351,88.68358,84.03197,95.0,90.0,93.0,90.0,80.0,63.0,95.0,89.333336,89.1709,87.68765,83.27257,88.92191,89.02833,88.5288,89.25708,86.19403,84.1266,88.54851,84.25617,84.10634,88.06404,58.09183,61.501595,81.52296,84.98026,87.53769,88.24506,89.98755,88.5350862395714
352,82.363846,80.39391,78.0,85.0,82.0,75.0,68.0,64.0,78.0,76.0,77.59096,82.29646,80.340195,77.57411,80.751785,81.051704,77.18794,75.60889,76.18556,75.90222,79.11716,79.34505,76.77929,61.69874,61.32238,72.42468,82.42767,80.35163,77.60692,84.561935,84.27136676663892
353,73.5332,66.349335,69.0,80.0,77.0,70.0,66.0,65.0,69.0,70.666664,71.3833,76.75291,74.868065,72.188225,73.63434,77.16643,71.408585,70.04404,72.14711,70.51101,74.175964,70.72027,71.54399,59.208103,57.395645,67.802025,71.04854,68.64476,70.76213,77.16826,76.79445996908568
354,83.21045,81.4138,60.0,75.0,74.0,65.0,60.0,66.0,60.0,64.666664,69.30261,86.00838,85.11396,70.00209,77.305145,82.54685,67.82629,75.215675,77.32151,67.30392,81.78735,81.825226,68.94684,67.441154,64.69305,65.36029,87.21248,85.611824,70.303116,86.82134,87.0842407239185
355,77.4498,77.37382,71.0,70.0,74.0,70.0,67.0,62.0,71.0,70.666664,72.36245,82.535095,81.51534,73.63377,85.09794,88.62501,74.27448,81.28948,84.70871,73.32237,83.20071,83.37088,73.80018,64.97201,64.88464,69.243004,87.03848,84.517105,74.75962,82.28784,80.41788542792347
356,61.080196,60.689026,70.0,65.0,61.0,65.0,63.0,56.0,70.0,64.666664,63.77005,67.20226,65.361626,65.30057,64.69804,70.027176,64.67451,64.829124,63.330776,64.70728,66.44339,67.04369,65.11085,56.924736,57.813484,62.731186,64.48735,66.715096,64.62184,65.253334,64.01432607065887
357,54.303814,51.709476,60.0,60.0,58.0,60.0,58.0,55.0,60.0,58.666668,57.575954,59.35838,57.594105,58.839596,52.562153,54.552586,57.140537,52.780132,53.982483,57.195034,58.944557,61.387276,58.736137,57.301105,57.018593,58.325275,57.083942,55.273308,58.270985,57.64688,58.165929604223166
358,52.44243,53.381496,52.0,55.0,58.0,55.0,52.0,55.0,52.0,54.0,53.610607,58.71053,61.63879,55.17763,51.953114,49.12471,53.488277,49.93809,49.207893,52.984524,58.478268,63.486786,55.119568,52.540974,53.033566,53.635242,49.09457,52.255432,52.773643,56.933434,57.89180461812902
359,44.080048,43.154938,48.0,45.0,54.0,50.0,48.0,55.0,48.0,50.0,48.52001,48.856068,49.2494,49.714016,46.68123,46.856884,49.170307,46.957924,45.92143,49.23948,51.625076,51.56391,50.40627,46.64328,49.78141,49.16082,42.87601,42.327797,48.219,46.692238,46.57883954980311
360,42.049805,42.73063,43.0,45.0,44.0,45.0,44.0,52.0,43.0,43.666668,43.26245,42.01706,42.957855,43.254265,39.89539,42.07701,42.723846,41.194187,41.168312,43.048546,44.182636,44.976265,43.79566,44.94951,45.233444,43.987377,41.434166,40.611492,43.108543,41.35085,40.71289481629335
361,39.442738,37.746574,35.0,45.0,43.0,40.0,40.0,49.0,35.0,39.333332,39.360683,37.08419,37.02025,38.77105,35.30825,36.7296,38.327065,37.078995,36.303146,38.76975,39.542915,37.942963,39.385727,40.60769,39.456554,39.651924,37.42463,37.915077,38.856155,37.07279,35.57154971096483
362,35.7442,36.226925,29.0,40.0,43.0,35.0,37.0,43.0,29.0,36.333332,36.18605,33.601997,33.43297,35.650497,34.99161,35.50431,35.997902,34.687416,33.773933,35.921852,34.725838,34.069374,35.931458,38.30297,38.221916,36.825745,37.273163,34.59046,36.56829,33.697887,33.843105021636106
363,30.153177,29.197227,31.0,35.0,62.0,30.0,35.0,51.0,31.0,42.666668,39.538296,28.094027,29.0614,39.023506,33.081757,30.88164,40.27044,31.970394,30.407827,39.9926,27.825884,28.35223,38.95647,35.393135,35.278835,40.84828,30.627256,28.086615,39.656815,27.99661,30.28335866758586
364,34.721916,33.828964,29.0,35.0,44.0,30.0,34.0,44.0,29.0,35.666668,35.43048,36.75411,36.189217,35.938526,36.46877,37.216904,35.86719,36.306576,36.24289,35.826645,39.340126,37.711655,36.58503,36.76106,37.896606,35.940266,34.25557,34.103355,35.313892,35.27468,35.90824879497329
365,37.887596,36.740154,32.0,35.0,38.0,30.0,35.0,49.0,32.0,35.0,35.7219,34.82851,34.682228,34.957127,41.308235,39.79255,36.577057,40.74115,39.231636,36.435287,33.841278,34.41194,34.71032,40.134514,39.791054,36.28363,37.95375,36.963978,35.738438,35.254524,36.13793654243203
366,34.732536,34.8489,32.0,35.0,37.0,30.0,31.0,48.0,32.0,33.333332,33.683136,31.724627,30.552504,32.931156,34.239834,34.303474,33.55996,33.04293,33.878136,33.260735,29.888351,30.497372,32.472088,41.594963,40.738873,35.398743,36.073723,35.391563,34.018433,32.253906,32.71563657366195
367,28.039995,27.646538,26.0,30.0,30.0,30.0,28.0,42.0,26.0,28.0,28.009998,27.852945,28.01334,27.963236,29.356577,28.647604,28.339144,29.167778,29.561668,28.291945,26.536804,27.176224,27.634201,37.093998,37.595825,30.273499,28.627401,28.504986,28.15685,26.886734,28.217020215837465
368,46.15251,47.665947,51.0,40.0,60.0,55.0,62.0,39.0,51.0,57.666668,54.788128,51.528713,51.28998,56.13218,48.608215,48.429283,55.402054,48.781975,49.150238,55.445496,50.179787,50.02217,55.794945,47.13085,46.341034,55.032715,49.12553,51.593643,55.531384,49.267185,49.16125022208954
369,43.072235,44.223568,55.0,45.0,62.0,50.0,61.0,45.0,55.0,59.333332,55.26806,45.97078,42.551315,55.992695,46.941765,46.751015,56.235443,46.68084,47.28578,56.17021,42.470215,43.297066,55.117554,46.210144,46.2994,56.052536,46.696156,47.45108,56.174038,44.484016,44.38709005241938
370,35.474716,36.248528,56.0,50.0,61.0,55.0,60.0,46.0,56.0,59.0,53.11868,35.05741,32.176315,53.01435,37.681805,35.484093,53.670452,36.483467,35.76736,53.370865,32.01744,30.53223,52.25436,44.26246,45.80781,55.315613,37.011757,37.48594,53.502937,34.648262,35.68098969550391
371,33.075493,33.898804,47.0,50.0,58.0,50.0,54.0,44.0,47.0,53.0,48.018875,35.916473,34.02388,48.72912,36.667717,35.86473,48.91693,35.253242,35.730835,48.56331,35.43096,34.22561,48.607742,42.654877,43.64581,50.41372,33.365833,34.51314,48.091457,34.298397,35.49388573491079
372,44.35517,43.40484,60.0,45.0,55.0,55.0,65.0,46.0,60.0,60.0,56.08879,46.994747,47.542152,56.748688,45.869377,44.619225,56.467346,47.047073,44.00552,56.76177,50.57706,46.997437,57.644264,45.875984,47.162334,56.468994,43.025024,43.617977,55.756256,45.42028,45.09727819769894
373,50.863533,52.39687,66.0,45.0,61.0,60.0,70.0,57.0,66.0,65.666664,61.96588,55.151836,53.745895,63.03796,52.087944,52.1064,62.271988,56.28187,53.69197,63.32047,58.114616,55.071487,63.778656,53.809517,51.68641,62.702377,51.939102,49.874763,62.234776,52.6561,51.28737953531645
374,60.782314,60.997253,58.0,45.0,54.0,60.0,65.0,52.0,58.0,59.0,59.44558,57.50639,59.95313,58.6266,59.24619,59.5556,59.061546,63.560715,64.7977,60.14018,61.08482,61.04875,59.521206,55.21121,55.57832,58.052803,67.19385,63.211056,61.048462,58.055557,56.08570285705722
375,55.314575,54.61341,51.0,45.0,55.0,55.0,61.0,50.0,51.0,55.666668,55.578644,48.3492,48.71209,53.8373,56.535213,56.21105,55.883804,58.218426,59.35735,56.304607,51.194294,50.542545,54.548573,53.594753,53.914448,55.14869,58.06678,55.074036,56.266693,50.40787,48.704884371811204
376,39.46177,43.425343,53.0,45.0,57.0,60.0,62.0,42.0,53.0,57.333332,52.86544,38.056484,36.02124,52.514122,41.761986,45.06201,53.4405,41.22207,40.81392,53.30552,37.398773,39.20938,52.349693,47.086563,47.22494,54.77164,38.968155,40.541996,52.74204,38.005795,38.621548205062126
377,38.64058,40.19664,47.0,45.0,55.0,50.0,57.0,51.0,47.0,53.0,49.410145,37.38717,38.444008,49.096794,42.579544,43.736683,50.394886,40.34581,38.92058,49.836452,40.424957,40.463104,49.85624,44.08329,45.132343,50.77082,37.61888,40.021656,49.15472,37.5533,38.50057245228848
378,36.65571,38.72828,43.0,45.0,48.0,45.0,50.0,47.0,43.0,47.0,44.413925,35.54555,36.854782,44.136387,40.10189,42.19786,45.275475,38.073368,39.1357,44.76834,37.00357,37.718376,44.500893,44.127964,43.788002,46.28199,37.04676,39.755787,44.51169,35.555786,36.87178384503898
379,38.077152,40.396835,41.0,45.0,40.0,45.0,48.0,37.0,41.0,43.0,41.769287,37.46618,39.744274,41.616547,41.365913,39.794106,42.591476,39.124737,38.297108,42.031185,40.786705,42.77102,42.44668,45.453865,46.88877,43.613464,38.60876,39.90446,41.90219,37.410477,38.50305682334137
380,37.925167,40.61862,43.0,45.0,41.0,45.0,45.0,48.0,43.0,43.0,41.731293,37.69214,40.661507,41.673035,42.22445,40.14055,42.806114,39.619183,37.934845,42.154797,41.609634,43.172077,42.65241,44.99499,46.035645,43.49875,40.579212,39.254032,42.394802,37.546104,38.72892712984252
381,37.508896,40.06531,43.0,45.0,38.0,45.0,44.0,40.0,43.0,41.666668,40.627224,39.057716,41.109444,41.014427,42.12749,41.929012,41.78187,39.426517,38.65142,41.10663,42.084866,44.342155,41.771217,45.061646,45.89402,42.51541,39.38398,36.516594,41.095993,38.29456,39.67971644356152
382,39.48757,41.345367,44.0,40.0,45.0,40.0,44.0,36.0,44.0,44.333332,43.121895,40.488487,41.50338,43.372124,41.96423,40.996098,43.74106,39.627396,39.375557,43.15685,41.72251,41.458614,43.680626,47.327618,47.701115,45.081905,43.03982,38.821644,44.009956,39.98018,40.80548899185713
383,41.04098,42.3188,41.0,40.0,46.0,45.0,44.0,35.0,41.0,43.666668,43.010246,40.345543,42.7129,42.836388,41.802185,39.6762,43.200546,41.207886,39.11406,43.05197,42.22493,40.803608,43.306232,47.47326,47.30485,44.618317,43.575287,40.648598,43.64382,40.17125,40.35965426988539
384,42.1757,42.342304,47.0,40.0,40.0,45.0,45.0,37.0,47.0,44.0,43.543926,42.275036,42.448135,43.56876,41.778427,39.752434,43.444607,40.687828,39.478603,43.17196,42.064445,42.303753,43.516113,47.11806,47.356438,44.779514,43.694046,43.066498,43.92351,42.01041,42.09606360758162
385,43.336567,43.787582,45.0,40.0,41.0,45.0,45.0,31.0,45.0,43.666668,43.58414,44.05318,42.80715,43.763294,40.522377,40.157204,42.880592,41.17125,40.59152,43.042812,43.85229,43.373512,43.713074,46.70581,47.672188,44.426453,42.570232,43.330692,43.39256,43.33522,42.5682085534806
386,34.47731,35.378872,36.0,40.0,44.0,40.0,38.0,35.0,36.0,39.333332,38.119328,33.809425,35.446373,37.952354,34.47267,33.995113,38.118168,36.302353,34.59625,38.57559,34.21289,33.13755,38.053223,42.652847,42.414333,40.16321,36.58291,37.130875,38.64573,32.886093,33.630402837510275
387,36.28154,39.94693,36.0,35.0,36.0,35.0,38.0,29.0,36.0,36.666668,36.570385,36.119156,37.554794,36.52979,33.925667,35.291893,35.981415,34.957657,33.201866,36.239414,38.093307,37.121742,37.023327,44.841442,42.98859,38.71036,37.625805,40.805378,36.906452,35.32901,34.50183540930739
388,40.038296,38.56349,38.0,35.0,41.0,35.0,38.0,30.0,38.0,39.0,39.259575,37.5663,37.387283,38.641575,35.591274,36.039066,38.14782,36.38467,35.572716,38.34617,39.854515,39.91195,39.21363,43.242165,44.98912,40.06054,39.676926,40.059093,39.16923,37.828827,36.03356905245526
389,40.616516,41.67486,40.0,30.0,41.0,35.0,40.0,32.0,40.0,40.333332,40.40413,39.23294,41.214397,40.058235,38.982964,37.725925,39.995743,38.696968,38.02384,39.92424,42.336197,41.61771,40.83405,44.548294,45.94496,41.387074,41.730278,41.670914,40.68257,39.285,38.95575920387219
390,42.071068,40.220066,35.0,30.0,46.0,35.0,39.0,32.0,35.0,40.0,40.51777,37.56798,39.639732,39.391994,40.168373,37.915756,40.04209,40.32976,39.349464,40.08244,40.495968,39.73201,40.123993,44.78221,44.087936,41.195553,41.493736,40.290775,40.373436,38.662872,38.51391867373186
391,33.509964,32.192036,27.0,24.999998,39.0,35.0,33.0,29.0,27.0,33.0,33.12749,31.645306,31.925968,32.661327,32.386078,31.533085,32.84652,32.873344,32.938904,32.968338,33.374084,30.187843,33.09352,36.91089,39.133278,33.977722,34.34121,32.29354,33.335304,31.40453,31.805765780931747
392,33.42863,31.766983,25.0,24.999998,34.0,30.0,32.0,26.0,25.0,30.333334,31.107159,31.715246,31.316294,30.678812,33.47261,31.39019,31.118153,33.26822,33.407402,31.067055,32.813988,33.420723,30.953497,37.716686,38.79088,32.179173,33.169052,33.717056,31.042263,31.527714,32.33894483250137
393,57.401463,62.118202,59.0,70.0,68.0,65.0,69.0,62.0,59.0,65.333336,63.350365,56.867374,60.67141,63.216843,54.448982,54.190727,62.612244,57.312675,57.0279,63.32817,53.198914,51.66365,62.29973,53.04402,52.908516,62.261005,57.299606,59.473503,63.3249,56.684025,55.978841193948405
