,HURR_STAT_TRANSFO_2016,HURR_STAT_TRANSFO_2012,SHIP,TRUTH,HWRF,OFCL,FSSE,GFSO,DSHP,Consensus_wo_HURR,Consensus_HURR_STAT_TRANSFO,HURR_STAT_GRU_2016,HURR_STAT_GRU_2012,Consensus_HURR_STAT_GRU,HURR_STAT_COMP_2016,HURR_STAT_COMP_2012,Consensus_HURR_STAT_COMP,HURR_STAT_2016,HURR_STAT_2012,Consensus_HURR_STAT,HURR_GRU_ONLY_2016,HURR_GRU_ONLY_2012,Consensus_HURR_GRU_ONLY,HURR_TRANSFO_ONLY_2016,HURR_TRANSFO_ONLY_2012,Consensus_HURR_TRANSFO_ONLY,HURR_STAT_TRANSFO_COMP_2016,HURR_STAT_TRANSFO_COMP_2012,Consensus_HURR_STAT_TRANSFO_COMP,CONSENSUS_HURR_4_XGB_MLP_MSE,CONSENSUS_HURR_4_XGB_ElasticNet_MSE
88,46.222347,47.946674,55.0,50.0,66.0,55.0,60.0,51.0,55.0,60.333332,56.805588,51.076202,49.338753,58.01905,43.989693,44.2483,56.24742,45.000706,43.899166,56.500175,50.257427,51.507137,57.814358,47.525063,47.96376,57.131264,44.928314,46.586647,56.48208,48.66772580675915,48.861767
89,44.676693,45.16267,55.0,55.0,58.0,60.0,57.0,50.0,55.0,56.666668,53.669174,47.61654,45.21607,54.404137,43.221485,45.116795,53.30537,44.438316,43.90335,53.60958,47.113235,46.27089,54.27831,47.162857,48.26889,54.290714,45.468307,44.306053,53.867077,45.611965608739695,45.95296
90,45.282757,44.29528,52.0,55.0,49.0,60.0,55.0,53.0,52.0,52.0,50.32069,48.38396,46.745995,51.09599,43.250134,42.87671,49.812534,46.002613,43.746693,50.500652,46.93667,46.25939,50.73417,47.053757,48.362564,50.76344,42.74877,41.865494,49.687195,45.586176246681276,46.36551
91,45.08364,45.517857,45.0,55.0,42.0,60.0,48.0,44.0,45.0,45.0,45.020912,45.51523,45.639244,45.128807,43.07718,44.12011,44.519295,44.268337,43.393703,44.817085,45.063248,45.751545,45.015812,46.75195,47.799385,45.43799,42.598885,42.734932,44.39972,44.634188895326425,44.92757
92,42.453785,43.90823,39.0,40.0,50.0,40.0,45.0,29.0,39.0,44.666668,44.113445,42.642845,44.450134,44.160713,44.40442,45.866005,44.601105,44.54949,44.91776,44.637375,43.731445,45.326263,44.43286,43.360107,43.990646,44.340027,41.649986,43.60169,43.9125,42.0053211580773,41.845116
93,40.820152,41.51618,37.0,40.0,45.0,40.0,42.0,31.0,37.0,41.333332,41.20504,43.11731,42.125237,41.779327,42.7579,43.634,41.689476,42.15897,41.96368,41.53974,42.755928,43.875805,41.68898,41.509415,43.481747,41.377354,39.44747,43.142532,40.86187,41.91168033217467,41.60991
94,40.735756,42.863983,37.0,40.0,39.0,40.0,42.0,26.0,37.0,39.333332,39.683937,37.207664,38.30544,38.801918,43.942932,42.184532,40.485733,41.810642,40.896442,39.95266,39.030235,39.898277,39.25756,41.130558,42.92218,39.78264,38.21668,40.75781,39.05417,38.29953855496758,38.228043
95,40.679462,40.825848,39.0,35.0,41.0,35.0,42.0,31.0,39.0,40.666668,40.669865,39.633945,41.14569,40.408485,40.12655,41.474144,40.53164,40.512825,40.744507,40.628204,40.82123,41.21422,40.705307,40.46781,41.79811,40.61695,36.348484,41.794937,39.58712,39.58963827845677,39.483536
96,41.247593,40.39061,40.0,35.0,35.0,35.0,40.0,28.0,40.0,38.333332,39.061897,42.540276,41.542137,39.38507,42.074448,45.11498,39.268612,41.555603,39.390797,39.1389,42.36637,42.462296,39.34159,39.942444,42.428234,38.73561,40.903103,41.848553,38.975777,41.81391134775038,41.555542
97,41.577553,41.39615,41.0,35.0,35.0,35.0,41.0,27.0,41.0,39.0,39.644386,43.734245,43.2674,40.183563,42.364796,41.77965,39.841198,40.990463,42.21857,39.497616,42.46991,43.3495,39.867477,40.089237,42.24429,39.27231,40.864174,43.231174,39.46604,43.10347235492774,42.639935
98,41.873947,41.42755,40.0,35.0,51.0,40.0,40.0,25.0,40.0,43.666668,43.218487,41.102592,40.559433,43.02565,41.242752,41.801758,43.060688,40.93888,41.44754,42.98472,39.51275,39.835087,42.62819,40.362465,41.6665,42.840614,39.783485,40.0603,42.69587,41.264331989221006,41.073097
99,34.24261,33.563164,42.0,35.0,38.0,40.0,44.0,27.0,42.0,41.333332,39.560654,35.142807,35.016335,39.7857,36.340416,35.9015,40.085106,33.93016,36.144234,39.48254,33.271854,33.008537,39.317963,38.45111,39.416367,40.612778,34.480164,33.598465,39.62004,34.717803486823996,34.35562
100,34.28453,33.930847,34.0,35.0,29.0,40.0,41.0,27.0,34.0,34.666668,34.571133,37.410507,39.70379,35.352627,36.64502,37.354378,35.161255,34.291107,36.28195,34.572777,38.037384,38.467667,35.509346,38.2806,39.80619,35.570152,33.790737,33.760567,34.447685,35.90871986418338,35.702744
101,36.249443,36.954437,38.0,35.0,35.0,40.0,42.0,27.0,38.0,38.333332,37.812363,40.834126,40.31755,38.95853,36.36396,36.45572,37.84099,35.462307,36.445744,37.615578,39.964718,40.22029,38.74118,38.8853,40.179096,38.471325,34.705498,36.33738,37.426376,38.418811027962334,38.529613
102,37.29418,38.45941,39.0,35.0,35.0,40.0,43.0,30.0,39.0,39.0,38.573547,42.989296,42.855984,39.997322,36.94177,36.86796,38.485443,35.03957,36.653313,38.00989,41.92222,42.530624,39.730553,39.292206,41.0444,39.07305,35.613094,39.246616,38.153275,40.13927562065355,40.592636
103,39.86161,40.1413,40.0,35.0,36.0,40.0,43.0,31.0,40.0,39.666668,39.7154,43.34259,42.69434,40.585648,36.150963,37.0207,38.787743,33.9383,36.520626,38.234573,42.055176,42.606964,40.263794,39.614155,41.28524,39.653538,39.784397,39.158104,39.6961,40.088507938924295,42.39052
104,39.37896,39.74469,39.0,35.0,42.0,40.0,43.0,30.0,39.0,41.333332,40.84474,41.126427,41.177017,41.28161,37.31127,37.98982,40.32782,34.962044,37.25712,39.74051,40.805557,41.095886,41.20139,39.816574,40.42703,40.954144,38.118732,39.40394,40.529682,39.24453455960617,40.681114
105,38.34481,38.478035,39.0,35.0,35.0,40.0,43.0,29.0,39.0,39.0,38.836205,41.428802,41.338875,39.6072,36.780647,37.59781,38.44516,34.217827,36.621902,37.80446,41.822094,41.59461,39.705524,40.23536,40.76014,39.308838,38.010986,37.40544,38.752747,38.898218912016226,40.409657
106,37.63504,38.39673,41.0,35.0,37.0,40.0,43.0,34.0,41.0,40.333332,39.65876,43.500908,43.57807,41.12523,38.357075,38.19925,39.839268,34.642822,36.72323,38.910706,42.911423,43.04516,40.977856,40.75133,41.56979,40.43783,37.288284,38.06249,39.57207,41.18737706025509,41.377087
107,37.141113,38.309814,50.0,35.0,49.0,45.0,51.0,32.0,50.0,50.0,46.78528,39.76892,39.370285,47.44223,37.301224,37.566746,46.825306,35.268475,36.11151,46.31712,40.265114,40.27916,47.566277,40.400673,41.378185,47.600166,37.15467,37.341187,46.788666,38.1774127558878,38.548355
108,37.344036,38.937126,43.0,30.0,34.0,35.0,47.0,30.0,43.0,41.333332,40.33601,39.138992,38.1451,40.784748,37.58804,36.547733,40.39701,35.47354,36.866844,39.868385,39.836582,39.700546,40.959145,39.77353,42.014015,40.943382,38.133232,37.380005,40.53331,37.98272095526036,38.265545
109,37.038956,37.149864,38.0,30.0,43.0,35.0,42.0,29.0,38.0,41.0,40.00974,39.049896,39.62281,40.512474,35.761963,36.62488,39.69049,35.399017,35.847744,39.599754,39.844273,39.703094,40.711067,39.16864,40.562492,40.54216,35.443558,38.622223,39.61089,37.02249130005285,37.81967
110,37.357964,38.13053,41.0,30.0,38.0,40.0,44.0,30.0,41.0,41.0,40.089493,42.096317,41.968613,41.27408,36.131496,36.4268,39.782875,35.30481,34.603195,39.576202,42.307415,42.047253,41.326855,39.169025,40.57094,40.542255,34.213936,37.14495,39.303482,39.15884680221154,39.913197
111,38.46951,38.492126,43.0,30.0,43.0,40.0,47.0,29.0,43.0,44.333332,42.86738,41.229973,38.36417,43.557495,36.4895,35.877968,42.372375,35.610588,34.71011,42.15265,39.553753,40.034283,43.13844,40.007347,41.629448,43.25184,37.023407,38.257145,42.50585,38.93264367154408,39.972073
112,55.543354,55.57587,59.0,55.0,61.0,50.0,58.0,49.0,59.0,59.333332,58.385838,57.627686,57.932987,58.90692,51.633804,53.512894,57.40845,52.677982,54.436398,57.669495,61.12126,57.787605,59.780315,50.521706,51.452393,57.130424,59.57762,63.423958,59.394405,57.07985861329067,57.065765
113,66.49045,71.874794,61.0,55.0,47.0,60.0,61.0,46.0,61.0,56.333332,58.872612,66.3036,69.399605,58.825897,62.690796,65.96926,57.9227,65.60733,66.2639,58.651833,70.6494,69.06149,59.91235,53.492382,51.333164,55.623096,64.640076,68.76124,58.41002,65.87520198351592,66.59614
114,64.19934,68.31364,67.0,55.0,62.0,65.0,66.0,59.0,67.0,65.0,64.799835,68.84902,70.6709,65.96226,58.856926,62.987457,63.464233,61.576206,62.631958,64.14405,67.31146,66.725266,65.577866,52.15145,48.549934,61.787865,62.442368,66.160225,64.360596,68.08270621338437,67.37174
115,64.67778,71.29126,61.0,55.0,53.0,65.0,71.0,63.0,61.0,61.666668,62.419445,71.53914,70.670616,64.13478,60.639038,65.47837,61.40976,65.35687,64.62796,62.58922,72.78901,72.75552,64.44725,52.68018,53.06773,59.420044,66.1171,73.2005,62.779274,69.49427679162221,68.55885
116,58.691673,60.785133,71.0,55.0,66.0,70.0,76.0,67.0,71.0,71.0,67.92292,60.32624,59.919903,68.33156,55.640842,57.974274,67.16021,59.654377,59.459396,68.1636,60.53809,61.423557,68.38452,52.443993,53.83474,66.361,56.780308,57.66475,67.445076,58.35860756548475,59.22749
117,51.54687,55.002785,70.0,60.0,80.0,65.0,76.0,69.0,70.0,75.333336,69.38672,55.89126,55.822086,70.47282,55.025734,54.7792,70.25643,56.50103,54.611088,70.62526,54.53819,55.92503,70.134544,49.248,48.747753,68.812,51.36636,54.058758,69.34159,53.089880363927726,53.30968
118,50.97562,51.70183,66.0,60.0,65.0,70.0,73.0,78.0,66.0,68.0,63.743904,51.849087,53.83866,63.962273,53.2536,51.68186,64.3134,52.912914,51.02278,64.228226,49.484303,50.414238,63.371075,47.866695,47.706093,62.966675,50.116768,50.8915,63.52919,51.50639482045516,51.205814
119,49.793873,50.05878,61.0,60.0,59.0,70.0,62.0,83.0,61.0,60.666668,57.948467,55.517387,56.34505,59.37935,52.400066,48.826633,58.600018,51.22484,49.712112,58.30621,53.611546,55.07961,58.902885,44.2993,45.759697,56.574825,46.950874,50.419468,57.237717,53.49608210947033,53.084244
120,51.2025,50.25808,57.0,55.0,59.0,70.0,56.0,62.0,57.0,57.333332,55.800625,53.408806,53.703217,56.352203,52.705685,51.33086,56.176422,53.546764,51.60901,56.386692,54.67244,54.516605,56.66811,46.27621,47.508392,54.569054,53.126976,50.5117,56.281746,51.96236864916218,52.04479
121,45.45842,45.533005,39.0,40.0,38.0,30.0,33.0,20.0,28.0,33.0,36.114605,43.34842,44.48813,35.587105,42.680294,41.52968,35.420074,42.2103,39.729588,35.302574,43.17836,44.80096,35.54459,43.02886,44.93244,35.507214,46.989967,50.644386,36.49749,44.464063718779116,44.28192
122,47.052406,45.15866,41.0,40.0,37.0,40.0,37.0,25.0,41.0,38.333332,40.5131,43.327667,44.06253,39.581917,47.75179,48.08747,40.687946,46.668716,46.25769,40.41718,43.441586,42.549477,39.610397,43.826912,45.59088,39.706726,41.355736,46.87696,39.088936,45.250466148785854,44.70929
123,47.092712,47.08624,41.0,40.0,32.0,40.0,43.0,26.0,41.0,38.666668,40.77318,42.97151,41.910835,39.742878,45.777496,41.701195,40.444374,41.505527,43.80535,39.37638,40.664135,41.7772,39.166035,46.60666,47.003513,40.651665,46.72282,45.176884,40.680706,46.85591965664153,45.54078
124,43.920376,43.045006,41.0,40.0,43.0,30.0,41.0,30.0,41.0,41.666668,42.230095,40.475693,42.621494,41.368923,40.058983,40.488243,41.264748,40.03612,40.282623,41.25903,41.251938,41.7828,41.562984,50.560432,52.659725,43.890106,40.61655,41.83365,41.404137,41.86070672206596,41.888607
125,41.289997,40.803856,40.0,30.0,36.0,30.0,37.0,30.0,40.0,37.666668,38.5725,39.825523,40.845352,38.206383,39.180096,39.57795,38.045025,38.928265,39.489235,37.982067,38.897152,40.63472,37.97429,48.56449,50.933495,40.39112,42.707817,39.121414,38.926956,40.334964616889955,40.20527
126,40.212273,39.133865,37.0,30.0,35.0,30.0,37.0,25.0,37.0,36.333332,37.30307,40.792046,42.00232,37.448013,38.277344,38.945183,36.819336,39.522766,38.799232,37.13069,38.32908,41.111885,36.832268,48.477234,51.12144,39.36931,40.63809,40.48637,37.409523,39.69436138926507,39.92896
127,40.40074,38.750477,37.0,30.0,29.0,30.0,37.0,25.0,37.0,34.333332,35.850185,39.66694,42.155422,35.666733,39.10199,39.65618,35.525497,40.713245,38.90023,35.92831,39.811302,40.928055,35.702827,48.315445,49.027477,37.82886,41.741238,39.63148,36.18531,38.98268263453784,39.164
128,38.148434,36.510536,37.0,30.0,31.0,30.0,38.0,22.0,37.0,35.333332,36.03711,38.306595,39.569416,36.07665,38.12224,40.043655,36.03056,39.66878,38.35105,36.417194,37.65094,37.950294,35.912735,46.795837,47.414116,38.19896,40.957844,40.469166,36.73946,37.2582166080029,37.229584
129,48.535484,49.261536,48.0,45.0,48.0,45.0,50.0,40.0,48.0,48.666668,48.633873,44.60095,44.803547,47.650238,48.370117,48.623936,48.59253,47.526615,45.872498,48.381653,47.44444,48.567226,48.36111,47.82257,47.727234,48.455643,49.44361,48.194107,48.8609,46.613071283028724,46.16575
130,35.25892,36.28232,37.0,45.0,47.0,40.0,44.0,41.0,37.0,42.666668,40.814728,33.51476,34.787003,40.37869,38.141884,38.702896,41.53547,36.427383,37.009968,41.106846,36.749237,36.769947,41.18731,41.590813,42.25063,42.397705,36.391968,36.77016,41.097992,35.24104743861396,33.54599
131,35.015392,36.311455,33.0,40.0,50.0,35.0,41.0,41.0,33.0,41.333332,39.75385,34.721283,35.701225,39.68032,38.19571,38.853634,40.548927,35.76708,36.430138,39.94177,35.807117,35.413975,39.95178,42.286255,41.70317,41.571564,37.02414,37.194553,40.256035,35.60123623212657,34.314392
132,34.70788,35.649666,36.0,35.0,45.0,30.0,39.0,40.0,36.0,40.0,38.67697,37.32623,37.544777,39.33156,37.495415,38.20259,39.373856,37.48637,36.21955,39.371593,40.192116,39.250027,40.048027,41.04959,40.779133,40.262398,36.308247,37.153034,39.07706,35.801679008599095,35.201263
133,47.805664,49.89921,41.0,35.0,54.0,40.0,44.0,43.0,41.0,46.333332,46.701416,50.44941,50.444675,47.36235,51.36984,52.07792,47.59246,52.24218,51.20729,47.810547,51.6746,52.515972,47.668648,45.833603,44.37065,46.2084,47.063187,44.62396,46.515797,48.302238612695,48.52888
134,45.892906,46.30508,36.0,35.0,37.0,35.0,42.0,41.0,36.0,38.333332,40.22323,41.789207,44.66798,39.197304,48.9638,47.381474,40.99095,49.82862,48.022053,41.207153,42.533382,43.72656,39.383347,45.207863,42.272995,40.051964,43.566494,42.071667,39.641624,41.083540167810746,42.511868
135,33.60285,34.359894,27.0,35.0,57.0,30.0,35.0,32.0,27.0,39.666668,38.15071,32.17382,33.458363,37.793457,37.118584,36.88822,39.029648,35.23848,37.250824,38.55962,33.969337,33.99671,38.242332,40.93254,41.67343,39.983135,34.107742,36.67485,38.276936,33.74482867642119,31.982006
136,29.848534,30.703602,22.0,40.0,46.0,30.0,32.0,33.0,22.0,33.333332,32.462135,26.463202,26.694756,31.6158,32.291847,31.67348,33.07296,31.202232,31.646885,32.80056,26.61605,26.134188,31.654013,36.900642,36.974163,34.22516,28.406857,29.697018,32.101715,28.565012623397298,26.820265
137,31.220694,30.791527,27.0,40.0,38.0,30.0,35.0,29.0,27.0,33.333332,32.805172,30.056854,29.18041,32.514214,31.753223,31.031292,32.938305,31.411276,32.86509,32.852818,29.177576,29.124683,32.294395,35.71113,37.414482,33.92778,31.197643,29.597324,32.79941,30.414900703948167,29.629251
138,33.883377,33.942738,28.0,30.0,29.0,25.0,32.0,25.0,28.0,29.666666,30.720844,31.010567,30.973005,30.002642,36.366096,37.475155,31.341524,33.679455,35.080498,30.669865,31.30564,31.52906,30.07641,37.56185,39.218647,31.640463,34.089928,36.266205,30.772482,32.85326263213847,31.720694
139,79.02993,77.9919,65.0,100.0,72.0,65.0,69.0,71.0,65.0,68.666664,71.257484,76.84564,72.98479,70.71141,71.98487,71.68466,69.496216,71.21218,71.13825,69.30305,78.971115,77.17884,71.24278,62.86976,61.744324,67.21744,86.47039,77.28702,73.1176,80.66741815685444,79.72592
140,88.64046,87.34358,68.0,120.0,67.0,75.0,77.0,65.0,68.0,70.666664,75.16011,79.519135,80.570045,72.87978,87.20652,81.9604,74.80163,81.74518,89.01755,73.436295,83.25071,84.72566,73.812675,63.134014,56.65079,68.7835,86.14537,92.3964,74.53635,86.6415638079136,86.03454
141,99.88736,90.91399,72.0,145.0,86.0,100.0,77.0,62.0,72.0,78.333336,83.72184,83.683105,78.27547,79.67078,93.68945,93.75311,82.17236,94.12764,88.069725,82.281906,81.64113,83.414474,79.16028,69.0067,57.181183,76.00168,99.82356,96.92421,83.70589,93.76730276926304,92.526245
142,117.76458,110.45688,85.0,140.0,110.0,100.0,101.0,68.0,85.0,98.666664,103.44115,95.88562,91.28533,97.971405,108.04251,104.93489,101.01063,98.95503,102.81174,98.738754,90.53136,90.62484,96.63284,71.32841,71.42154,91.8321,116.69575,108.296425,103.173935,113.02096961752295,110.467636
143,118.05557,111.379944,86.0,135.0,93.0,100.0,96.0,64.0,86.0,91.666664,98.26389,105.38308,103.58315,95.09577,106.88411,102.59126,95.47102,96.7207,103.90002,92.930176,104.062805,100.319336,94.7657,88.68753,75.46137,90.92188,111.765785,108.18527,96.691444,119.62888275358954,116.783844
144,114.66206,107.610825,97.0,130.0,101.0,120.0,103.0,63.0,97.0,100.333336,103.91551,104.23395,111.72957,101.30849,113.006645,116.10918,103.50166,100.96417,117.76981,100.49104,105.68396,100.424835,101.67099,89.89739,94.8183,97.72435,111.605156,109.09758,103.15129,115.39987919069821,113.97335
145,110.840485,105.720825,108.0,130.0,103.0,125.0,116.0,63.0,108.0,109.0,109.46012,109.70842,116.90825,109.17711,119.430756,115.04506,111.60769,106.960365,114.50118,108.49009,122.4937,116.03677,112.37343,89.70791,88.119705,104.17698,115.03149,106.141464,110.50787,116.87874807086422,114.54214
146,111.739075,114.98294,107.0,125.0,103.0,120.0,104.0,71.0,107.0,104.666664,106.43477,104.38104,106.2798,104.59526,117.65782,118.20775,107.91446,117.50369,113.81258,107.87592,109.07475,110.174576,105.76869,81.60003,84.186485,98.90001,119.64169,118.6611,108.41042,113.87346141507886,108.94664
147,118.98999,115.23267,111.0,130.0,89.0,115.0,104.0,56.0,111.0,101.333336,105.7475,111.538605,105.399,103.88465,120.78299,119.37236,106.19575,113.53712,119.576935,104.38428,95.38112,102.66618,99.845276,82.001785,78.87628,96.50044,118.86841,111.95889,105.7171,121.30800559261604,118.680115
148,110.01992,112.47524,111.0,135.0,78.0,120.0,97.0,59.0,111.0,95.333336,99.00498,103.05473,103.09277,97.26369,118.71881,118.52701,101.1797,119.21466,118.06894,101.303665,98.222115,99.77149,96.05553,80.800804,81.71655,91.7002,121.203156,113.82094,101.80079,112.80675474490974,106.91057
149,112.514694,110.960884,118.0,130.0,99.0,120.0,108.0,71.0,118.0,108.333336,109.37868,106.66893,102.70029,107.91724,122.15747,127.07774,111.78937,121.07059,120.8466,111.51765,104.555695,107.12977,107.38892,75.51074,76.8477,100.127686,118.35124,107.819885,110.837814,116.52303022711223,110.46788
150,110.49623,110.66568,124.0,125.0,113.0,120.0,113.0,73.0,124.0,116.666664,115.124054,106.17059,103.1808,114.04265,114.7271,125.1662,116.18178,118.22209,121.89229,117.05553,107.77295,106.91427,114.44324,74.91434,78.342255,106.228584,117.82901,124.17102,116.95725,113.29672184355417,108.77779
151,118.904526,117.62561,119.0,125.0,113.0,115.0,115.0,77.0,119.0,115.666664,116.476135,129.38931,127.85928,119.09733,123.750336,127.02141,117.687584,124.30261,121.546555,117.82565,120.5741,121.291046,116.893524,79.91888,74.17723,106.72972,120.23468,123.55434,116.80867,131.35229312612466,127.15564
152,116.657005,117.25691,123.0,125.0,119.0,125.0,117.0,73.0,123.0,119.666664,118.91425,132.0498,128.49843,122.76245,124.42148,128.08815,120.85537,122.963486,119.99321,120.490875,126.51613,124.82663,121.37903,75.52457,67.868034,108.63114,120.826904,121.116806,119.956726,131.7749756023938,127.95192
153,117.98045,116.18519,129.0,130.0,118.0,125.0,121.0,89.0,129.0,122.666664,121.49512,125.5264,122.174194,123.3816,115.02907,118.82216,120.75726,117.495224,113.57484,121.37381,119.41635,119.94235,121.85409,66.646164,67.90637,108.661545,115.344925,119.12601,120.83623,128.4446299885018,124.84596
154,112.23667,109.42412,122.0,130.0,122.0,115.0,114.0,97.0,122.0,119.333336,117.559166,113.92726,116.00061,117.98181,106.62614,108.96312,116.15653,109.62394,109.41999,116.90598,107.69555,104.55722,116.42389,67.626724,63.504707,106.40668,113.35086,116.48814,117.837715,117.6022689273936,115.50279
155,113.07044,110.3684,122.0,130.0,127.0,115.0,120.0,93.0,122.0,123.0,120.51761,120.0959,120.07643,122.27397,104.031006,102.51851,118.25775,106.40573,107.71594,118.85143,111.58002,113.334076,120.145004,65.16391,59.624992,108.54098,114.91455,111.68518,120.97864,125.14290789704724,120.15625
156,113.47522,110.66562,125.0,122.5,125.0,120.0,118.0,89.0,125.0,122.666664,120.368805,119.97745,119.435776,121.99436,105.74928,102.663506,118.43732,105.48321,107.510704,118.370804,112.89032,111.37273,120.22258,64.5794,62.781216,108.14485,115.50043,113.96293,120.87511,125.30531002269717,120.765564
157,117.91632,112.97867,128.0,117.5,126.0,120.0,115.0,79.0,110.0,117.0,117.22908,110.03706,109.01053,115.25926,101.46275,97.68414,113.11569,100.47296,104.216995,112.86824,105.86391,103.11459,114.21597,70.30592,63.772903,105.32648,113.37057,109.316376,116.09264,123.31259632175968,117.871
158,105.34884,107.53577,122.0,112.5,125.0,115.0,116.0,72.0,120.0,120.333336,116.58721,88.621475,100.08196,112.405365,87.73253,86.88818,112.183136,83.51447,85.99077,111.12862,88.58117,90.948456,112.395294,62.299683,54.97575,105.82492,112.64773,102.78473,118.411934,104.19307205490583,100.380974
159,93.14659,96.948105,120.0,105.0,122.0,115.0,118.0,71.0,132.0,124.0,116.28665,82.706665,82.939186,113.67667,81.36315,91.07217,113.34079,87.58363,92.35214,114.895905,63.865784,71.03952,108.966446,63.28011,56.220783,108.82003,99.09571,98.58716,117.773926,88.8426943577324,88.21641
160,92.19357,88.37773,120.0,105.0,113.0,115.0,115.0,67.0,120.0,116.0,110.04839,108.833694,108.873566,114.20842,86.757706,88.28166,108.68942,91.69345,85.72242,109.92336,102.35661,97.632324,112.58916,63.812973,57.879868,102.95325,93.99891,89.9431,110.499725,108.0081200311551,103.208435
161,90.36693,92.93321,113.0,105.0,114.0,115.0,113.0,66.0,126.0,117.666664,110.841736,93.61116,101.057175,111.65279,84.68208,88.852394,109.42052,89.8871,84.277985,110.72177,90.34,94.80005,110.835,60.99745,64.64449,103.49936,102.151596,94.45605,113.7879,94.92581222634709,93.156494
